# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "homogeneous" is assumed for all
# see Witt & Gordon 2000
  2857.0   6.00  2.1240  7.9130  0.5750  2.2130  8.6500  0.5840
  3000.0   6.00  2.0720  7.4500  0.5690  2.1630  8.3190  0.5790
  3776.0   6.00  1.9220  6.4120  0.5510  1.9750  6.7810  0.5540
  4754.0   6.00  1.6870  4.9560  0.5240  1.7190  5.0950  0.5280
  5985.0   6.00  1.4540  3.7660  0.4890  1.4280  3.6430  0.4840
  7535.0   6.00  1.2000  2.7710  0.4420  1.1510  2.5930  0.4310
  9487.0   6.00  0.8590  1.7190  0.3570  0.8500  1.6940  0.3560
 11943.0   6.00  0.6540  1.2010  0.2950  0.5910  1.0600  0.2730
 15036.0   6.00  0.4820  0.8300  0.2320  0.3820  0.6370  0.1910
 18929.0   6.00  0.3460  0.5700  0.1750  0.2720  0.4360  0.1410
 23830.0   6.00  0.2520  0.4020  0.1340  0.1930  0.3010  0.1040
 30001.0   6.00  0.1830  0.2840  0.0990  0.0890  0.1330  0.0490
  1000.0   7.00  3.5660 31.7740  0.6680  4.0630 67.0400  0.6770
  1142.0   7.00  3.1290 21.6800  0.6460  3.7030 44.4380  0.6670
  1285.0   7.00  2.8050 16.0060  0.6310  3.4570 32.9060  0.6590
  1428.0   7.00  2.5840 12.2580  0.6150  3.2750 24.0780  0.6500
  1571.0   7.00  2.4770 11.5890  0.6040  3.1140 23.7260  0.6460
  1714.0   7.00  2.4760 11.4950  0.6080  2.9740 20.6460  0.6350
  1857.0   7.00  2.5520 12.4880  0.6130  2.8800 17.3360  0.6310
  2000.0   7.00  2.7800 14.9010  0.6300  2.7890 16.2210  0.6250
  2142.0   7.00  2.9880 19.0890  0.6440  2.7080 14.8240  0.6230
  2285.0   7.00  2.8740 15.8300  0.6350  2.6380 13.5220  0.6170
  2428.0   7.00  2.6310 13.2130  0.6220  2.5720 12.8600  0.6100
  2571.0   7.00  2.4650 11.0840  0.6060  2.5040 12.0050  0.6110
  2714.0   7.00  2.3620 10.0020  0.5970  2.4460 11.0810  0.6030
  2857.0   7.00  2.2750  9.2900  0.5880  2.3610 10.2130  0.5970
  3000.0   7.00  2.2190  8.8030  0.5820  2.3190  9.8400  0.5920
  3776.0   7.00  2.0720  7.4600  0.5680  2.1240  8.0370  0.5740
  4754.0   7.00  1.8360  5.8420  0.5440  1.8670  6.0020  0.5470
  5985.0   7.00  1.5940  4.4580  0.5100  1.5690  4.3260  0.5060
  7535.0   7.00  1.3340  3.2760  0.4680  1.2810  3.0680  0.4580
  9487.0   7.00  0.9710  2.0410  0.3860  0.9640  2.0100  0.3840
 11943.0   7.00  0.7460  1.4210  0.3260  0.6780  1.2540  0.3030
 15036.0   7.00  0.5540  0.9790  0.2600  0.4410  0.7520  0.2150
 18929.0   7.00  0.4010  0.6720  0.1990  0.3150  0.5130  0.1610
 23830.0   7.00  0.2920  0.4730  0.1510  0.2240  0.3530  0.1190
 30001.0   7.00  0.2130  0.3330  0.1130  0.1030  0.1560  0.0570
  1000.0   8.00  3.6880 39.4640  0.6720  4.1820 77.4550  0.6790
  1142.0   8.00  3.2660 25.0370  0.6540  3.8570 53.2240  0.6730
  1285.0   8.00  2.9440 18.1520  0.6380  3.5980 40.7920  0.6630
  1428.0   8.00  2.7250 14.7140  0.6230  3.4030 31.8530  0.6590
  1571.0   8.00  2.6240 13.3670  0.6150  3.2540 26.3860  0.6490
  1714.0   8.00  2.6000 13.1190  0.6150  3.1120 24.4000  0.6390
  1857.0   8.00  2.6910 13.6250  0.6210  2.9910 21.3490  0.6380
  2000.0   8.00  2.9160 17.2040  0.6340  2.9090 18.5190  0.6310
  2142.0   8.00  3.1160 21.1440  0.6470  2.8400 17.3380  0.6270
  2285.0   8.00  3.0080 19.7260  0.6410  2.7770 15.5910  0.6230
  2428.0   8.00  2.7820 14.6160  0.6300  2.7060 14.7800  0.6200
  2571.0   8.00  2.5990 12.9200  0.6190  2.6390 13.5100  0.6160
  2714.0   8.00  2.4910 11.6080  0.6080  2.5760 12.9190  0.6120
  2857.0   8.00  2.4110 10.7600  0.6020  2.5000 11.9700  0.6080
  3000.0   8.00  2.3510 10.1910  0.5930  2.4510 11.2800  0.6020
  3776.0   8.00  2.2010  8.6520  0.5830  2.2450  9.1870  0.5880
  4754.0   8.00  1.9640  6.7620  0.5560  1.9920  6.9300  0.5600
  5985.0   8.00  1.7200  5.1510  0.5280  1.6940  4.9960  0.5240
  7535.0   8.00  1.4580  3.7890  0.4870  1.4020  3.5490  0.4780
  9487.0   8.00  1.0740  2.3600  0.4120  1.0660  2.3230  0.4100
 11943.0   8.00  0.8340  1.6430  0.3520  0.7580  1.4520  0.3290
 15036.0   8.00  0.6240  1.1320  0.2850  0.5000  0.8670  0.2380
 18929.0   8.00  0.4540  0.7760  0.2210  0.3580  0.5910  0.1810
 23830.0   8.00  0.3320  0.5450  0.1690  0.2550  0.4070  0.1350
 30001.0   8.00  0.2420  0.3840  0.1280  0.1170  0.1790  0.0650
  1000.0   9.00  3.8150 48.1810  0.6730  4.3000 86.4610  0.6850
  1142.0   9.00  3.3850 29.6040  0.6600  3.9720 67.4120  0.6740
  1285.0   9.00  3.0620 21.0070  0.6430  3.7180 42.4300  0.6670
  1428.0   9.00  2.8420 16.8840  0.6290  3.5260 36.8140  0.6590
  1571.0   9.00  2.7400 15.2240  0.6210  3.3760 30.8600  0.6530
  1714.0   9.00  2.7190 14.8960  0.6210  3.2460 25.2410  0.6450
  1857.0   9.00  2.8190 16.0620  0.6270  3.1250 23.4200  0.6430
  2000.0   9.00  3.0270 20.1780  0.6400  3.0330 21.0070  0.6360
  2142.0   9.00  3.2350 26.7710  0.6520  2.9680 18.3830  0.6310
  2285.0   9.00  3.1310 23.1190  0.6460  2.8910 18.3090  0.6320
  2428.0   9.00  2.8970 18.1130  0.6350  2.8200 15.9290  0.6240
  2571.0   9.00  2.7210 14.0810  0.6250  2.7560 15.1180  0.6260
  2714.0   9.00  2.6020 13.0970  0.6160  2.7030 14.6640  0.6210
  2857.0   9.00  2.5280 12.2810  0.6090  2.6080 13.3990  0.6170
  3000.0   9.00  2.4680 11.5670  0.6030  2.5610 12.7730  0.6100
  3776.0   9.00  2.3150  9.8410  0.5960  2.3720 10.4480  0.5960
  4754.0   9.00  2.0740  7.6240  0.5670  2.1050  7.8850  0.5730
  5985.0   9.00  1.8300  5.8510  0.5410  1.8070  5.6670  0.5380
  7535.0   9.00  1.5610  4.3170  0.5060  1.5060  4.0430  0.4970
  9487.0   9.00  1.1660  2.6900  0.4330  1.1560  2.6490  0.4320
 11943.0   9.00  0.9180  1.8680  0.3740  0.8360  1.6500  0.3520
 15036.0   9.00  0.6920  1.2870  0.3080  0.5550  0.9870  0.2600
 18929.0   9.00  0.5060  0.8800  0.2410  0.4000  0.6700  0.1990
 23830.0   9.00  0.3720  0.6170  0.1870  0.2860  0.4600  0.1480
 30001.0   9.00  0.2710  0.4340  0.1410  0.1320  0.2020  0.0720
  1000.0  10.00  3.9040 53.3220  0.6830  4.4230 95.9240  0.6820
  1142.0  10.00  3.4980 31.3350  0.6600  4.1070 74.3140  0.6740
  1285.0  10.00  3.1660 24.3720  0.6460  3.8410 60.3290  0.6700
  1428.0  10.00  2.9550 19.0920  0.6330  3.6290 40.6190  0.6650
  1571.0  10.00  2.8490 17.2990  0.6260  3.4740 28.6830  0.6560
  1714.0  10.00  2.8260 16.7160  0.6260  3.3400 26.4030  0.6500
  1857.0  10.00  2.9130 18.4680  0.6340  3.2330 26.0220  0.6460
  2000.0  10.00  3.1370 22.6570  0.6440  3.1420 23.0750  0.6420
  2142.0  10.00  3.3500 27.2930  0.6580  3.0760 19.4890  0.6380
  2285.0  10.00  3.2330 22.7780  0.6490  2.9850 19.8940  0.6360
  2428.0  10.00  2.9950 20.2050  0.6390  2.9210 18.8440  0.6320
  2571.0  10.00  2.8240 15.9460  0.6320  2.8670 18.1530  0.6290
  2714.0  10.00  2.7200 14.4180  0.6210  2.8070 16.2630  0.6260
  2857.0  10.00  2.6370 13.2630  0.6190  2.7280 15.3110  0.6210
  3000.0  10.00  2.5820 12.7960  0.6100  2.6680 14.3860  0.6160
  3776.0  10.00  2.4160 10.9480  0.6040  2.4780 11.6010  0.6040
  4754.0  10.00  2.1770  8.6150  0.5780  2.2030  8.8420  0.5810
  5985.0  10.00  1.9320  6.5640  0.5520  1.9100  6.3370  0.5490
  7535.0  10.00  1.6630  4.8250  0.5170  1.6020  4.5250  0.5100
  9487.0  10.00  1.2570  3.0150  0.4530  1.2470  2.9710  0.4510
 11943.0  10.00  0.9970  2.0990  0.3930  0.9110  1.8490  0.3720
 15036.0  10.00  0.7560  1.4440  0.3280  0.6100  1.1030  0.2800
 18929.0  10.00  0.5560  0.9860  0.2600  0.4410  0.7500  0.2160
 23830.0  10.00  0.4110  0.6910  0.2030  0.3160  0.5140  0.1620
 30001.0  10.00  0.2990  0.4850  0.1540  0.1460  0.2250  0.0800
